Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos
2017-03-27 16:48:33.730,0.544,TCP,192.168.220.9,42297,10056_112,443,19,2196,1,.AP.S.,0
2017-03-27 15:25:28.616,0.174,TCP,192.168.210.4,64036,10005_14,443,8,1231,1,.AP.S.,0
2017-03-28 11:19:13.538,2.969,TCP,192.168.220.9,40126,10653_185,443,18,3042,1,.AP.S.,0
2017-03-23 15:48:34.693,0.227,TCP,10060_27,80,192.168.220.7,42600,3,1976,1,.AP.S.,32
2017-03-25 13:28:06.881,0.0,TCP,10058_155,443,192.168.220.14,45161,1,66,1,.A....,32
2017-03-25 13:15:52.378,0.0,TCP,10060_27,80,192.168.220.7,58103,1,66,1,.A....,32
2017-03-27 15:07:02.441,0.0,TCP,192.168.200.9,60922,10026_67,443,1,55,1,.A....,0
2017-03-23 07:13:00.340,0.207,TCP,11034_229,443,192.168.220.10,35846,8,4167,1,.AP.SF,0
2017-03-25 11:18:31.672,0.0,TCP,10309_27,443,192.168.220.7,49811,1,112,1,.AP...,32
2017-03-26 15:30:45.159,0.213,TCP,192.168.200.9,54853,EXT_SERVER,8082,2,319,1,.AP...,0
2017-03-22 08:22:14.098,0.149,TCP,192.168.220.7,39957,10081_164,80,4,789,1,.AP.S.,0
2017-03-28 14:44:35.720,0.072,TCP,192.168.220.14,54855,10160_44,443,212,18893,1,.AP...,0
2017-03-24 05:32:02.295,0.0,TCP,192.168.100.5,445,192.168.220.10,55486,1,108,1,.AP...,0
2017-03-22 19:48:06.020,0.0,TCP,192.168.220.9,36828,10163_60,443,3,162,1,.A...F,0
2017-03-24 13:57:44.297,0.0,TCP,10499_40,80,192.168.200.8,63637,1,66,1,.A....,32
2017-03-28 14:19:00.066,0.23,TCP,11046_154,443,192.168.220.15,42061,14,5437,1,.AP.S.,32
2017-03-25 13:07:54.094,0.0,TCP,192.168.220.7,52238,10060_27,80,1,66,1,.A....,0
2017-03-28 06:58:26.576,0.0,TCP,192.168.220.4,35642,11027_46,80,1,66,1,.A....,0
2017-03-27 17:44:46.651,0.0,TCP,15633_99,443,192.168.200.8,65319,1,54,1,.A....,32
2017-03-28 17:02:52.187,0.0,TCP,13699_120,443,192.168.220.13,50550,1,66,1,.A....,32
2017-03-28 15:15:16.564,0.0,TCP,11744_155,80,192.168.200.8,51860,1,66,1,.A..S.,0
2017-03-24 16:45:05.263,0.016,TCP,10012_24,80,192.168.220.15,58020,3,1001,1,.AP.S.,32
2017-03-22 10:02:10.718,0.0,UDP,DNS,53,192.168.210.4,54345,1,121,1,......,0
2017-03-26 11:10:17.111,0.0,TCP,192.168.220.15,52423,192.168.100.5,445,2,174,1,.AP...,0
2017-03-24 15:01:23.528,0.0,TCP,192.168.200.8,50982,10278_98,80,1,55,1,.A....,0
2017-03-27 11:13:55.434,0.001,UDP,192.168.220.13,57476,DNS,53,2,150,1,......,0
2017-03-23 19:31:38.230,0.0,TCP,192.168.220.9,33491,10022_175,443,1,66,1,.A....,0
2017-03-22 10:53:28.787,0.061,TCP,10056_183,443,192.168.200.5,32949,30,70147,1,.AP.S.,32
2017-03-25 08:15:34.347,0.0,TCP,EXT_SERVER,8082,192.168.200.8,49218,1,200,1,.AP...,32
2017-03-24 13:29:18.611,0.0,TCP,192.168.220.5,42802,14763_209,443,1,66,1,.A....,0
2017-03-28 09:23:49.510,0.0,TCP,192.168.220.15,49075,11744_25,80,1,66,1,.A....,0
2017-03-26 04:32:31.185,0.0,TCP,192.168.100.5,445,192.168.220.12,40346,1,108,1,.AP...,0
2017-03-23 10:43:24.911,0.0,TCP,11458_139,443,192.168.220.15,33883,1,66,1,.A....,32
2017-03-23 10:19:11.506,0.03,TCP,10022_175,443,192.168.220.15,51159,5,6048,1,.AP.S.,32
2017-03-23 08:24:57.296,0.0,TCP,15316_197,443,192.168.220.11,46012,1,66,1,.A....,32
2017-03-22 14:58:44.556,0.0,TCP,192.168.220.7,42648,10186_125,443,1,66,1,.A....,0
2017-03-25 18:20:16.073,0.0,TCP,10261_141,443,192.168.220.14,54379,1,66,1,.A....,32
2017-03-23 08:14:17.269,0.0,TCP,10104_157,80,192.168.220.10,46693,1,66,1,.A...F,32
2017-03-24 17:32:44.502,3.825,TCP,10499_36,443,192.168.210.5,63329,26,2148,1,.AP...,32
2017-03-23 13:53:35.639,0.232,TCP,192.168.220.15,47814,10770_70,80,5,700,1,.AP.SF,0
2017-03-28 14:02:32.223,0.005,UDP,192.168.220.10,34222,DNS,53,2,166,1,......,0
2017-03-23 00:32:03.373,2.159,TCP,192.168.220.15,47981,10796_85,443,11,3890,1,.AP.S.,0
2017-03-24 07:57:39.076,0.0,TCP,192.168.220.15,36901,10158_155,443,1,54,1,.A....,0
2017-03-28 12:17:08.941,0.503,TCP,11027_40,443,192.168.220.15,59141,34,42910,1,.AP.S.,32
2017-03-22 19:35:18.000,0.0,TCP,10522_113,443,192.168.220.15,47540,1,54,1,.A....,32
2017-03-24 16:23:39.690,0.0,TCP,10056_144,80,192.168.200.8,59431,1,66,1,.A....,32
2017-03-27 15:15:35.759,0.0,TCP,192.168.220.8,47156,10056_143,443,1,66,1,.A....,0
2017-03-23 04:35:06.977,0.822,TCP,192.168.220.15,52345,15210_78,80,4,1076,1,.AP.S.,0
2017-03-28 12:47:10.507,0.0,UDP,192.168.200.8,62941,DNS,53,1,87,1,......,0
2017-03-23 16:14:27.992,0.012,TCP,192.168.220.7,48314,10028_249,80,2,140,1,.A..S.,0
2017-03-24 12:01:44.191,0.0,TCP,12843_49,80,192.168.220.5,38578,1,66,1,.A....,32
2017-03-27 12:57:33.994,0.0,TCP,192.168.220.9,59818,11009_216,443,1,66,1,.A....,0
2017-03-27 09:18:48.501,0.0,TCP,192.168.220.4,60524,15921_110,443,1,66,1,.A....,0
2017-03-27 15:16:40.260,0.0,TCP,10499_46,80,192.168.220.8,42739,1,66,1,.A....,32
2017-03-23 01:07:41.730,0.106,TCP,10296_232,443,192.168.220.15,55825,7,758,1,.AP.S.,32
2017-03-24 10:05:55.732,0.0,TCP,10279_58,443,192.168.200.8,58849,1,66,1,.A....,32
2017-03-22 20:13:22.748,0.0,TCP,192.168.220.15,48618,10199_6,80,1,66,1,.A....,0
2017-03-27 12:23:51.364,0.0,UDP,192.168.220.4,48740,DNS,53,2,180,1,......,0
2017-03-23 10:55:43.394,0.0,TCP,10585_221,443,192.168.220.15,36602,1,66,1,.A....,32
2017-03-22 15:11:41.229,0.859,TCP,10098_125,443,192.168.200.8,65027,9,5117,1,.AP.S.,32
2017-03-25 07:44:44.481,0.0,UDP,192.168.220.3,138,192.168.220.255,138,1,234,1,......,0
2017-03-24 17:39:25.636,0.0,TCP,10261_141,443,192.168.220.4,49554,1,66,1,.A....,32
2017-03-25 17:16:45.157,0.003,TCP,192.168.220.13,33336,192.168.100.5,445,2,174,1,.AP...,0
2017-03-23 18:26:14.071,0.001,UDP,DNS,53,192.168.220.15,39441,2,283,1,......,0
2017-03-22 09:29:45.653,0.0,TCP,192.168.210.5,52525,14810_62,80,1,55,1,.A....,0
2017-03-23 19:19:45.633,0.222,TCP,10057_29,80,192.168.210.5,54786,4,1820,1,.AP.S.,32
2017-03-22 14:11:40.257,0.0,TCP,192.168.200.8,55834,10066_58,80,1,55,1,.A....,0
2017-03-22 07:56:33.586,0.001,UDP,DNS,53,192.168.220.6,43713,2,226,1,......,0
2017-03-23 16:40:54.318,0.032,UDP,DNS,53,192.168.220.4,39870,2,282,1,......,0
2017-03-24 13:16:10.423,0.001,UDP,192.168.220.6,37224,DNS,53,2,156,1,......,0
2017-03-27 16:53:44.667,0.46,TCP,10582_86,443,192.168.220.8,34985,8,4806,1,.AP.S.,32
2017-03-22 19:18:36.588,0.0,TCP,192.168.200.9,60345,10077_154,80,1,55,1,.A....,0
2017-03-22 20:23:32.048,0.311,TCP,192.168.220.15,50995,10619_191,443,10,1083,1,.AP...,0
2017-03-28 15:43:45.679,0.0,TCP,192.168.220.13,52287,10001_8,80,1,66,1,.A....,0
2017-03-28 18:52:44.525,0.008,TCP,10043_254,80,192.168.220.13,60814,4,432,1,.AP.SF,0
2017-03-28 15:23:30.901,0.003,TCP,192.168.220.7,37286,192.168.100.5,445,2,174,1,.AP...,0
2017-03-24 11:33:15.754,0.0,TCP,10077_156,80,192.168.210.4,55830,1,66,1,.A....,32
2017-03-26 07:57:31.855,0.0,TCP,EXT_SERVER,8082,192.168.200.8,49218,1,200,1,.AP...,32
2017-03-22 21:12:27.788,0.0,TCP,15273_225,80,192.168.220.15,43530,1,66,1,.A....,32
2017-03-28 12:35:24.610,0.0,TCP,10796_85,443,192.168.220.14,40335,2,132,1,.A...F,32
2017-03-23 13:03:55.558,0.0,TCP,192.168.220.15,32893,10058_155,443,1,66,1,.A....,0
2017-03-23 14:05:21.471,0.0,TCP,192.168.220.13,39542,11595_232,443,1,66,1,.A....,0
2017-03-23 15:43:54.634,0.0,UDP,192.168.220.5,36262,DNS,53,2,150,1,......,0
2017-03-22 14:56:32.937,0.0,TCP,10060_27,80,192.168.220.15,39975,1,66,1,.A....,32
2017-03-28 14:39:29.952,0.0,TCP,15263_83,443,192.168.220.4,51859,1,66,1,.A....,32
2017-03-23 14:44:00.246,0.034,UDP,DNS,53,192.168.220.10,37650,2,228,1,......,0
2017-03-22 19:47:10.714,0.0,UDP,192.168.220.9,40511,DNS,53,2,146,1,......,0
2017-03-23 06:55:26.144,0.0,TCP,10605_14,443,192.168.220.9,58459,1,66,1,.A....,32
2017-03-24 17:51:49.148,0.0,TCP,15305_83,443,192.168.220.13,58453,1,66,1,.A....,32
2017-03-23 02:58:21.642,0.002,UDP,DNS,53,192.168.220.15,44286,2,276,1,......,0
2017-03-24 21:05:40.234,0.0,UDP,192.168.200.8,54906,DNS,53,1,77,1,......,0
2017-03-27 12:20:37.581,0.146,TCP,10124_1,80,192.168.220.8,41742,5,1198,1,.AP.SF,32
2017-03-22 16:49:22.514,0.0,TCP,192.168.220.8,58887,10076_237,443,2,108,1,...R..,32
2017-03-24 13:03:35.262,1.194,TCP,10965_52,80,192.168.220.6,54159,26,70211,1,.AP.S.,32
2017-03-22 16:31:42.701,0.0,TCP,192.168.220.7,34258,10034_8,443,1,66,1,.A....,0
2017-03-24 15:35:05.840,0.0,TCP,192.168.220.15,34436,12095_206,443,1,66,1,.A....,0
2017-03-23 11:50:12.361,0.0,TCP,10537_108,80,192.168.220.7,57105,1,74,1,.A..S.,0
2017-03-27 11:16:50.299,0.025,TCP,192.168.220.13,44838,10499_46,443,5,453,1,.AP..F,0
2017-03-22 17:00:22.088,0.02,TCP,192.168.220.15,38096,15210_78,80,2,140,1,.A..S.,0
2017-03-22 14:08:59.641,0.0,TCP,192.168.220.8,43809,10532_180,80,1,66,1,.A....,0
2017-03-23 12:46:27.824,0.0,UDP,DNS,53,192.168.200.4,34511,1,102,1,......,0
2017-03-27 10:31:00.130,0.0,TCP,192.168.220.16,35928,10052_14,80,1,66,1,.A....,0
2017-03-28 10:09:33.337,0.0,TCP,12079_141,443,192.168.220.8,44910,1,66,1,.A....,32
2017-03-28 17:22:43.535,0.0,TCP,10786_4,443,192.168.200.8,63937,1,54,1,.A....,32
2017-03-27 18:06:25.561,0.767,TCP,192.168.210.5,62675,10195_190,80,6,1414,1,.AP.S.,0
2017-03-23 16:08:09.057,0.0,TCP,192.168.220.6,35476,10060_27,80,1,66,1,.A....,0
2017-03-22 07:24:17.504,0.0,TCP,14361_153,80,192.168.210.5,61679,1,66,1,.A....,32
2017-03-28 08:48:01.035,2.004,UDP,192.168.220.7,137,192.168.220.255,137,3,276,1,......,0
2017-03-27 10:04:33.072,0.072,TCP,10499_46,443,192.168.220.8,55395,5,522,1,.AP...,32
2017-03-23 16:53:08.590,0.601,TCP,192.168.220.6,38959,12857_187,80,5,1418,1,.AP.SF,0
2017-03-23 12:20:05.077,0.0,TCP,10022_249,443,192.168.220.15,56391,1,66,1,.A....,32
2017-03-28 13:43:32.825,0.0,TCP,10201_53,443,192.168.210.5,58375,1,54,1,.A....,32
2017-03-28 06:36:13.606,0.0,TCP,11744_152,80,192.168.220.4,53287,1,66,1,.A....,0
2017-03-22 15:21:14.529,0.0,UDP,DNS,53,192.168.220.11,33769,2,240,1,......,0
2017-03-23 00:58:35.514,0.0,UDP,192.168.220.15,35574,DNS,53,1,75,1,......,0
2017-03-28 13:59:36.849,0.002,TCP,10305_138,443,192.168.220.16,59820,7,21634,1,.AP...,32
2017-03-24 12:39:31.736,0.0,TCP,10321_204,443,192.168.220.15,56230,1,66,1,.A....,0
2017-03-22 09:45:29.229,0.0,TCP,192.168.220.11,55236,10223_4,80,1,66,1,.A....,0
2017-03-27 16:54:38.226,0.0,TCP,10060_27,80,192.168.220.8,59859,1,66,1,.A....,32
2017-03-22 20:41:47.905,0.166,TCP,192.168.220.15,57010,10296_234,443,10,1443,1,.AP.S.,0
2017-03-23 06:15:21.608,0.0,TCP,10081_164,443,192.168.220.15,51088,1,66,1,.A....,0
2017-03-22 08:19:31.266,0.0,TCP,10080_156,80,192.168.220.4,47337,1,66,1,.A....,32
2017-03-27 16:26:48.266,0.034,TCP,12339_13,443,192.168.220.15,32962,2,163,1,.AP..F,32
2017-03-27 15:40:15.758,0.0,TCP,10026_249,443,192.168.220.15,50099,1,66,1,.A....,32
2017-03-23 05:21:16.354,0.0,TCP,15210_78,80,192.168.220.15,44633,1,74,1,.A..S.,32
2017-03-24 15:04:21.199,0.0,TCP,10789_189,80,192.168.200.8,52254,1,66,1,.A....,0
2017-03-24 11:22:02.053,0.0,TCP,10951_141,443,192.168.220.16,57658,1,66,1,.A....,32
2017-03-28 16:38:19.552,2.251,TCP,192.168.220.8,39492,10704_23,80,52,9397,1,.AP.S.,0
2017-03-24 18:55:51.068,0.0,TCP,192.168.220.14,50560,10061_191,80,1,66,1,.A....,0
2017-03-22 16:38:11.103,0.044,UDP,192.168.220.15,58384,DNS,53,2,144,1,......,0
2017-03-27 13:00:55.683,0.0,TCP,10077_154,80,192.168.200.8,57999,1,66,1,.A....,32
2017-03-28 17:28:17.094,0.0,TCP,192.168.200.8,64780,10321_204,443,1,55,1,.A....,0
2017-03-23 01:10:47.719,0.0,TCP,192.168.220.15,39707,10619_191,443,1,74,1,....S.,0
2017-03-22 09:19:30.901,0.0,TCP,10084_230,80,192.168.200.8,56542,1,66,1,.A....,32
2017-03-23 20:18:26.665,0.0,TCP,EXT_SERVER,8082,192.168.200.9,54853,1,200,1,.AP...,32
2017-03-27 15:46:42.942,0.0,TCP,10007_19,80,192.168.220.15,44224,1,54,1,.A.R..,32
2017-03-24 07:31:19.126,0.0,TCP,10579_49,443,192.168.220.6,43910,1,66,1,.A....,32
2017-03-27 18:40:35.230,0.033,UDP,192.168.220.8,33240,DNS,53,2,146,1,......,0
2017-03-28 15:55:38.984,0.0,TCP,192.168.220.15,58419,11054_192,443,1,66,1,.A....,0
2017-03-23 12:37:17.855,0.024,TCP,192.168.220.4,34718,10081_164,80,2,512,1,.AP...,0
2017-03-22 16:35:51.384,0.059,UDP,192.168.220.7,33583,DNS,53,2,160,1,......,0
2017-03-27 13:47:51.707,0.005,UDP,DNS,53,192.168.220.14,45120,2,306,1,......,0
2017-03-22 16:35:18.907,0.017,TCP,192.168.220.15,41529,15210_78,80,2,140,1,.A..S.,0
2017-03-28 13:50:05.512,0.0,UDP,192.168.220.4,44941,DNS,53,2,142,1,......,0
2017-03-27 15:58:21.406,0.0,TCP,10057_29,80,192.168.210.4,64098,1,66,1,.A....,32
2017-03-28 16:22:58.585,0.0,TCP,10193_2,80,192.168.220.8,58503,1,66,1,.A....,32
2017-03-24 17:44:52.774,0.09,TCP,10060_27,80,192.168.220.8,50111,3,1987,1,.AP.S.,32
2017-03-22 17:33:09.299,0.0,TCP,192.168.210.5,64481,10060_27,80,1,55,1,.A....,0
2017-03-25 13:57:58.712,0.024,TCP,192.168.220.14,56157,10499_38,443,5,453,1,.AP..F,0
2017-03-23 16:55:58.308,0.0,TCP,10092_102,443,192.168.220.4,44277,2,132,1,.A...F,0
2017-03-23 01:18:38.066,0.202,TCP,10296_234,443,192.168.220.15,49212,8,862,1,.AP.S.,32
2017-03-22 16:39:01.736,0.036,UDP,DNS,53,192.168.220.15,51121,2,214,1,......,0
2017-03-24 08:55:42.048,0.001,UDP,192.168.200.5,54784,DNS,53,2,156,1,......,0
2017-03-27 11:10:18.176,0.0,TCP,10321_204,443,192.168.220.12,52995,1,66,1,.A....,0
2017-03-23 11:49:11.283,0.032,TCP,192.168.220.7,46385,10499_36,443,5,1014,1,.AP...,0
2017-03-27 15:55:15.214,0.346,TCP,10501_19,443,192.168.220.14,36529,3,2303,1,.AP...,32
2017-03-23 14:24:24.419,0.096,TCP,192.168.220.6,33448,10594_53,443,2,880,1,.AP...,0
2017-03-28 14:23:52.214,0.834,TCP,192.168.220.4,53329,10081_164,80,3,720,1,.AP...,0
2017-03-27 12:35:37.074,0.426,TCP,192.168.220.15,53877,10180_116,443,10,1412,1,.AP.S.,0
2017-03-27 12:04:47.895,0.0,TCP,192.168.220.14,53805,11744_25,80,1,66,1,.A....,0
2017-03-24 17:28:35.309,0.0,UDP,DNS,53,192.168.210.5,50003,1,128,1,......,0
2017-03-28 10:50:35.446,0.0,TCP,192.168.200.9,55725,10533_249,80,1,55,1,.A....,0
2017-03-23 05:10:34.600,0.017,TCP,192.168.220.15,33330,15210_78,80,2,140,1,.A..S.,0
2017-03-27 09:19:19.913,0.0,TCP,192.168.220.15,57226,10522_112,443,1,54,1,.A....,0
2017-03-28 11:23:36.982,0.102,TCP,11464_135,443,192.168.220.13,54525,2,163,1,.AP..F,32
2017-03-28 18:00:40.899,0.0,TCP,192.168.220.14,49014,11873_94,80,1,66,1,.A....,0
2017-03-24 06:55:48.929,0.0,TCP,10221_78,443,192.168.210.5,49610,1,66,1,.A....,0
2017-03-24 13:15:43.591,0.0,TCP,192.168.210.5,58201,10311_147,443,1,55,1,.A....,0
2017-03-22 17:22:36.635,0.165,TCP,192.168.220.14,47332,10056_119,443,5,906,1,.AP.S.,0
2017-03-23 06:47:06.067,0.02,TCP,192.168.220.15,41016,10667_208,443,4,341,1,.AP..F,0
2017-03-23 05:41:00.454,0.014,TCP,192.168.220.15,38580,10005_2,443,2,178,1,.AP...,0
2017-03-22 14:45:21.010,0.062,TCP,10305_142,443,192.168.220.11,40729,5,509,1,.AP.S.,32
2017-03-24 14:16:32.177,0.155,TCP,192.168.220.11,41059,12169_105,443,2,178,1,.AP...,0
2017-03-24 12:54:41.363,0.0,TCP,10311_147,80,192.168.220.4,46469,1,66,1,.A...F,0
2017-03-28 18:32:26.669,0.143,TCP,192.168.220.15,37505,10170_25,443,8,1100,1,.AP.S.,0
2017-03-24 20:46:08.360,0.02,TCP,10800_15,80,192.168.200.8,62262,2,108,1,.A...F,32
2017-03-23 09:07:15.206,0.0,TCP,192.168.220.11,45857,10086_192,80,1,66,1,.A....,0
2017-03-28 14:22:28.202,0.0,TCP,192.168.220.4,39288,10097_117,80,1,54,1,.A...F,0
2017-03-28 12:58:24.395,0.024,TCP,192.168.220.15,59666,10068_72,443,2,132,1,.A...F,0
2017-03-23 07:34:51.620,0.059,TCP,10073_65,443,192.168.220.7,51843,7,5843,1,.AP.S.,32
2017-03-28 11:28:19.118,0.289,TCP,10305_148,443,192.168.220.13,56920,10,1180,1,.AP.SF,32
2017-03-24 18:50:26.573,0.403,TCP,10594_53,443,192.168.220.9,50889,34,43559,1,.AP.S.,32
2017-03-22 16:45:40.502,0.002,UDP,DNS,53,192.168.220.15,41168,2,276,1,......,0
2017-03-22 22:59:51.020,0.32,TCP,10619_191,443,192.168.220.15,34625,5,11701,1,.AP...,0
2017-03-22 15:08:14.700,0.304,TCP,10106_93,443,192.168.200.8,64369,6,4590,1,.AP.S.,0
2017-03-28 17:53:55.345,0.0,TCP,10060_27,80,192.168.210.5,58242,1,66,1,.A....,32
2017-03-23 13:52:55.161,0.603,TCP,192.168.220.15,53328,10418_235,80,4,1007,1,.AP...,0
2017-03-23 10:51:09.585,0.0,TCP,192.168.210.5,61835,10965_52,80,1,55,1,.A....,0
2017-03-28 16:03:03.526,0.445,TCP,192.168.210.4,56760,10086_192,80,5,4353,1,.AP.S.,0
2017-03-25 11:29:00.476,0.0,UDP,DNS,53,192.168.220.7,38868,1,117,1,......,0
2017-03-22 14:08:18.754,0.0,UDP,192.168.200.8,53869,DNS,53,1,83,1,......,0
2017-03-28 14:22:19.406,0.0,TCP,192.168.220.15,54727,10256_224,443,1,66,1,.A....,0
2017-03-26 15:23:07.431,0.0,TCP,192.168.200.8,57347,11200_95,80,1,55,1,.A....,0
2017-03-22 15:28:27.636,0.0,UDP,DNS,53,192.168.220.12,44038,2,262,1,......,0
2017-03-23 12:23:16.567,0.024,TCP,192.168.220.15,47288,10163_46,443,3,193,1,.AP..F,0
2017-03-23 09:59:28.245,0.0,TCP,11551_105,80,192.168.220.7,47499,1,66,1,.A....,32
2017-03-23 10:21:09.799,0.024,TCP,192.168.210.5,57912,10171_251,443,4,269,1,.AP..F,0
2017-03-22 20:46:09.377,0.003,TCP,15272_25,443,192.168.220.15,45760,2,132,1,.A...F,32
2017-03-22 06:25:06.465,1.323,TCP,10609_250,443,192.168.220.11,39230,11,1508,1,.AP...,32
2017-03-27 17:40:40.884,0.11,TCP,10776_200,443,192.168.220.9,38664,9,6985,1,.AP.S.,32
2017-03-24 08:01:11.228,0.491,TCP,15576_86,443,192.168.220.6,53633,17,49076,1,.AP.S.,32
2017-03-27 11:49:40.067,0.0,TCP,10154_190,443,192.168.210.5,58748,1,66,1,.A....,32
2017-03-23 16:43:49.360,0.955,TCP,10499_38,443,192.168.220.15,34664,15,3138,1,.AP...,32
2017-03-28 16:39:34.988,0.03,TCP,192.168.220.16,54810,11744_25,80,2,140,1,.A..S.,0
2017-03-24 14:23:27.566,0.0,TCP,10081_164,80,192.168.220.15,41829,1,66,1,.A....,0
2017-03-25 10:55:38.586,0.0,TCP,192.168.220.14,59150,10001_232,80,1,66,1,.A....,0
2017-03-24 08:58:14.419,0.031,TCP,192.168.200.5,39515,14774_229,80,2,132,1,.A...F,0
2017-03-27 15:42:37.534,0.002,UDP,DNS,53,192.168.220.15,48486,2,264,1,......,0
2017-03-24 12:58:53.583,0.0,TCP,192.168.220.16,57541,11551_120,80,1,66,1,.A....,0
2017-03-23 10:12:58.584,0.0,TCP,10166_58,443,192.168.220.5,58254,1,66,1,.A....,32
2017-03-28 20:46:52.725,0.0,TCP,EXT_SERVER,8082,192.168.200.9,54853,1,200,1,.AP...,32
2017-03-24 12:43:00.975,0.0,TCP,10056_201,443,192.168.220.14,40566,1,66,1,.A...F,32
2017-03-23 13:17:56.897,0.0,TCP,192.168.220.16,33269,10499_46,80,1,66,1,.A....,0
2017-03-27 12:56:00.204,0.003,UDP,192.168.220.6,45465,DNS,53,2,148,1,......,0
2017-03-23 09:23:37.431,0.0,TCP,13575_232,443,192.168.220.15,42553,1,66,1,.A....,32
2017-03-22 15:30:22.133,0.0,TCP,10057_29,80,192.168.220.11,45646,1,66,1,.A...F,32
2017-03-23 13:11:53.482,0.0,UDP,192.168.220.16,51654,DNS,53,1,77,1,......,0
2017-03-28 13:44:42.381,0.0,TCP,10224_162,80,192.168.220.4,60973,1,66,1,.A..S.,32
2017-03-22 21:50:57.464,0.296,TCP,192.168.220.15,45978,10619_191,443,10,1083,1,.AP...,0
2017-03-23 14:43:20.206,0.13,TCP,192.168.220.10,51328,10074_39,443,9,1205,1,.AP.S.,0
2017-03-28 12:08:49.835,0.083,TCP,10163_21,443,192.168.220.15,41190,4,378,1,.AP.S.,0
2017-03-28 13:06:16.319,0.0,TCP,192.168.220.10,54149,10001_232,80,1,66,1,.A....,0
2017-03-22 16:16:04.463,0.021,TCP,192.168.220.15,44666,10001_230,80,2,140,1,.A..S.,0
2017-03-22 18:25:27.169,0.694,TCP,10086_192,80,192.168.220.15,59559,8,3733,1,.AP.S.,32
2017-03-23 00:28:07.460,0.0,TCP,10001_230,80,192.168.220.15,38479,1,74,1,.A..S.,0
2017-03-27 15:45:10.358,0.014,TCP,192.168.220.14,58764,10060_27,80,2,132,1,.A...F,0
2017-03-22 10:29:59.955,0.0,TCP,10150_53,80,192.168.210.4,50310,1,58,1,.A..S.,32
2017-03-23 16:06:15.347,0.297,TCP,192.168.220.13,55812,10163_9,443,12,3575,1,.AP.S.,0
2017-03-23 12:01:30.421,0.035,TCP,192.168.220.15,55793,11766_181,80,2,132,1,.A...F,0
2017-03-25 07:11:26.819,0.029,TCP,192.168.220.7,33383,10223_24,80,4,3693,1,.AP...,0
2017-03-24 17:18:17.961,0.0,TCP,192.168.200.8,51030,10500_94,80,1,55,1,.A....,0
2017-03-28 18:23:15.984,0.0,TCP,10068_2,80,192.168.220.15,44571,1,66,1,.A....,32
2017-03-28 13:24:20.504,0.023,TCP,10108_7,80,192.168.220.15,44812,3,630,1,.AP.S.,0
2017-03-28 14:23:39.350,0.0,TCP,192.168.220.4,60229,10100_133,80,1,54,1,.A....,0
2017-03-23 12:37:35.456,0.0,TCP,192.168.200.5,47463,10415_65,443,1,66,1,.A....,0
2017-03-27 10:30:05.286,0.0,TCP,192.168.220.8,36792,10223_61,443,2,185,1,.AP..F,0
2017-03-24 12:21:55.423,0.612,TCP,192.168.220.16,40805,10012_25,80,15,1832,1,.AP.S.,0
2017-03-27 11:42:44.437,0.0,TCP,10166_59,80,192.168.220.8,60771,1,66,1,.A....,32
2017-03-22 18:48:42.467,0.0,TCP,192.168.220.15,60670,10619_191,443,1,66,1,.A....,0
2017-03-23 03:00:56.363,0.016,TCP,192.168.220.15,37561,15210_78,80,2,140,1,.A..S.,0
2017-03-23 11:41:06.970,0.0,TCP,10499_40,443,192.168.220.7,48637,1,66,1,.A...F,32
2017-03-28 14:27:59.199,0.0,TCP,10056_69,443,192.168.220.10,43385,1,66,1,.A....,32
2017-03-23 12:42:21.724,0.0,UDP,DNS,53,192.168.220.4,51831,2,229,1,......,0
2017-03-27 12:31:21.117,0.0,TCP,11190_51,443,192.168.220.15,53699,1,66,1,.A....,32
2017-03-24 13:42:43.014,0.0,UDP,192.168.200.9,61775,DNS,53,1,93,1,......,0
2017-03-22 14:16:54.661,0.027,TCP,192.168.220.11,43905,10060_27,80,5,764,1,.AP.S.,0
2017-03-28 15:58:22.748,0.0,TCP,11054_192,443,192.168.220.15,58415,1,66,1,.A....,0
2017-03-28 14:45:19.317,0.015,TCP,10060_27,80,192.168.200.8,65508,4,1982,1,.AP.S.,32
2017-03-24 11:39:44.214,0.0,TCP,192.168.220.5,60477,10087_41,443,1,66,1,.A....,0
2017-03-24 06:11:11.320,0.0,TCP,10060_27,80,192.168.220.4,41878,1,66,1,.A....,32
2017-03-28 15:29:40.504,0.0,TCP,10196_197,443,192.168.220.15,46755,1,66,1,.A....,32
2017-03-24 19:52:27.599,0.0,TCP,192.168.200.8,59588,10081_164,80,1,55,1,.A....,0
2017-03-22 14:12:46.979,0.013,UDP,192.168.220.16,8612,192.168.220.255,8612,2,116,1,......,0
2017-03-27 11:28:36.178,0.034,UDP,192.168.220.8,56174,DNS,53,2,138,1,......,0
2017-03-27 14:17:07.730,0.486,TCP,192.168.220.8,36555,10163_21,443,10,3119,1,.AP.S.,0
2017-03-22 01:08:54.029,0.003,TCP,192.168.220.11,60604,192.168.100.5,445,2,174,1,.AP...,0
2017-03-23 01:56:42.094,0.018,TCP,192.168.220.15,53450,15210_78,80,2,132,1,.A...F,0
2017-03-23 01:24:48.904,0.004,UDP,192.168.220.15,51122,DNS,53,2,168,1,......,0
